time_interval,epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,fairness_P,fairness_B,imbalance_B,lat_n,lat_mean_ns,lat_p50_ns,lat_p95_ns,lat_p99_ns,lat_p999_ns,lat_max_ns,handoffs_committed,handoffs_pending,released_buffered_bytes,released_buffered_pkts,released_buffered_pkts_dropped_at_dst,handoff_buffer_overflow_pkts,pcie_drop_pkts,pcie_accept_pkts,pcie_accept_bytes,pcie_fifo_peak_bytes,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3]
169,169,1395000.0,1212000.0,183000.0,930,808,122,0.13118279569892463,0.432977089185393,0.10839075667134826,0.18740015912150396,0.25067894947194047,0.7438950548051716,0.31720430107526854,808,634645.8787807929,18837.05051469803,1582343.7016079128,1586423.7823652783,1590209.1228185298,1591476.7401604056,0,0,0.0,0,0,0,0,808,1212000.0,20236.0,0.432977089185393,667500.0,183000.0,325,0.0005859375,351000.0,0.0,236,0.0,103500.0,0.0,69,0.0,273000.0,0.0,183
170,170,1396500.0,1219500.0,177000.0,931,813,118,0.12674543501611163,0.43328885039592735,0.10871283759898184,0.1873951340406041,0.2518053624829896,0.7518093503339405,0.30477980665950555,813,633994.0964013248,18200.252024173737,1586626.1120933355,1591724.352700591,1595508.8429875283,1596113.8344336748,0,0,0.0,0,0,0,0,813,1219500.0,17728.0,0.43328885039592735,663000.0,177000.0,320,0.0015625,328500.0,0.0,218,0.0,105000.0,0.0,70,0.0,300000.0,0.0,200
171,171,1363500.0,1183500.0,180000.0,909,789,120,0.13201320132013192,0.43257269718109315,0.10828965867027329,0.18722505238988615,0.2506795841906795,0.7348769988793824,0.3242574257425739,789,644628.7671958194,18956.82483384013,1589505.228272903,1595233.6854052686,1598444.0239532578,1599816.810772717,0,0,0.0,0,0,0,0,789,1183500.0,20044.0,0.43257269718109315,658500.0,180000.0,323,0.0005859375,340500.0,0.0,228,0.0,91500.0,0.0,61,0.0,273000.0,0.0,182
172,172,1360500.0,1210500.0,150000.0,907,807,100,0.11025358324145527,0.41438184982227466,0.10359546245556867,0.17943260440663902,0.2500036198583997,0.7568541546297285,0.3095369349503856,807,629973.146404672,18244.451225578785,1577940.2220621766,1591548.8086151218,1595805.2803821866,1596110.965014726,0,0,0.0,0,0,0,0,807,1210500.0,17328.0,0.41438184982227466,633000.0,150000.0,322,0.0,355500.0,0.0,238,0.0,99000.0,0.0,66,0.0,273000.0,0.0,182
173,173,1380000.0,1191000.0,189000.0,920,794,126,0.13695652173913034,0.436924410182119,0.10947524317052976,0.18905328509333189,0.2511198299535779,0.7209785682646768,0.3336956521739127,794,644063.4399692278,19134.74212652445,1559888.0564813898,1564224.8907858445,1566782.3952021466,1566920.6384567618,0,0,0.0,0,0,0,0,794,1191000.0,18576.0,0.436924410182119,679500.0,189000.0,325,0.0009765625,336000.0,0.0,223,0.0,84000.0,0.0,56,0.0,280500.0,0.0,187
174,174,1354500.0,1173000.0,181500.0,903,782,121,0.13399778516057576,0.4312675561797751,0.10781688904494377,0.18674432973985888,0.25000347812734014,0.7181208585650424,0.33693244739756345,782,653575.3473473731,19396.571333497763,1575044.0878480033,1580794.8902079484,1582706.6852467705,1583177.0847910047,0,0,0.0,0,0,0,0,782,1173000.0,18432.0,0.4312675561797751,667500.0,181500.0,327,0.0,333000.0,0.0,223,0.0,78000.0,0.0,52,0.0,276000.0,0.0,184
175,175,1441500.0,1212000.0,229500.0,961,808,153,0.15920915712799158,0.45664062499999974,0.11416015624999994,0.19773119082500162,0.2500032848660471,0.7190492726361063,0.33272632674297586,808,638653.7291871693,18889.426515609026,1573125.4689239264,1578105.6997246342,1581721.3849633343,1581923.5700480044,0,0,0.0,0,0,0,0,808,1212000.0,17308.0,0.45664062499999974,720000.0,229500.0,325,0.0,343500.0,0.0,229,0.0,103500.0,0.0,69,0.0,274500.0,0.0,183
176,176,1485000.0,1276500.0,208500.0,990,851,139,0.1404040404040403,0.4451594629329002,0.11128986573322505,0.19275970181746435,0.25000336958661873,0.7611126642437797,0.30303030303030276,851,592148.1061396458,17755.856973797083,1553589.0038300753,1558982.8024219275,1560803.8810557649,1562063.066433698,0,0,0.0,0,0,0,0,851,1276500.0,19468.0,0.4451594629329002,693000.0,208500.0,326,0.0,373500.0,0.0,249,0.0,117000.0,0.0,78,0.0,301500.0,0.0,201
177,177,1521000.0,1260000.0,261000.0,1014,840,174,0.17159763313609458,0.46895691522277205,0.11723922880569301,0.20306430093165298,0.2500031985949025,0.719771173199375,0.3318540433925048,840,617798.0927084257,17973.71152588725,1562275.7320867614,1569687.9433455411,1573100.2281576896,1573678.5955317616,0,0,0.0,0,0,0,0,840,1260000.0,15380.0,0.46895691522277205,757500.0,261000.0,329,0.0,360000.0,0.0,240,0.0,105000.0,0.0,70,0.0,298500.0,0.0,199
178,178,1465500.0,1236000.0,229500.0,977,824,153,0.15660184237461608,0.4541015624999998,0.11352539062499994,0.19663174451160342,0.2500033032330805,0.7316394357387915,0.3190890481064481,824,628011.2384104992,18177.65993528068,1577334.1645269736,1582581.9365942064,1585932.3395280913,1588117.7484761477,0,0,0.0,0,0,0,0,824,1236000.0,19060.0,0.4541015624999998,720000.0,229500.0,329,0.0,336000.0,0.0,224,0.0,108000.0,0.0,72,0.0,301500.0,0.0,201
179,179,1414500.0,1242000.0,172500.0,943,828,115,0.12195121951219504,0.4305888738610476,0.1096003434652619,0.1853232432650264,0.2591248547509817,0.7568823815797985,0.3067338282078471,828,617919.5721151156,18150.363527715206,1575729.6790936291,1581934.7981970382,1586924.180159631,1587586.9389363527,0,0,0.0,0,0,0,0,828,1242000.0,17012.0,0.4305888738610476,658500.0,172500.0,319,0.0029296875,357000.0,0.0,235,0.001953125,99000.0,0.0,64,0.0029296875,300000.0,0.0,197
180,180,1477500.0,1270500.0,207000.0,985,847,138,0.1401015228426395,0.4489983974358972,0.1156187399839743,0.19248788374433248,0.2651305899918941,0.7329865675475575,0.33274111675126883,847,615020.048154436,18932.730105519295,1571977.160803181,1575947.9513516338,1580289.7219376764,1580667.149181664,0,0,0.0,0,0,0,0,847,1270500.0,18196.0,0.4489983974358972,702000.0,207000.0,326,0.006640625,406500.0,0.0,266,0.001171875,88500.0,0.0,59,0.005664062500000001,280500.0,0.0,183
181,181,1536000.0,1260000.0,276000.0,1024,840,184,0.1796874999999999,0.4805164247047241,0.12217988742618104,0.20688998320481206,0.258575531970112,0.7164166051761363,0.3359374999999998,840,613091.4406748724,18242.181020230055,1582595.8926800757,1586322.984056215,1589161.2889646932,1591357.065884769,0,0,0.0,0,0,0,0,840,1260000.0,17268.0,0.4805164247047241,762000.0,276000.0,325,0.0041015625,367500.0,0.0,246,0.0005859375,91500.0,0.0,62,0.0035156249999999997,315000.0,0.0,211
182,182,1512000.0,1213500.0,298500.0,1008,809,199,0.1974206349206348,0.4896626284655829,0.12446643836639573,0.21085032508523446,0.25841464359776894,0.6840670882121659,0.3640873015873014,809,633501.3199673413,18731.78259664774,1575023.080756539,1579945.3792044043,1582761.0826501579,1583175.0801376998,0,0,0.0,0,0,0,0,809,1213500.0,13048.0,0.4896626284655829,784500.0,298500.0,324,0.0041015625,367500.0,0.0,245,0.0005859375,79500.0,0.0,53,0.0035156249999999997,280500.0,0.0,187
183,183,1443000.0,1201500.0,241500.0,962,801,161,0.16735966735966726,0.46539344394329873,0.1181061734858247,0.200509395549368,0.25758584166964626,0.7038196409123819,0.34719334719334705,801,638333.6248859684,18980.774271309376,1572580.6602303088,1577248.7803715467,1579278.245037049,1579806.2820127904,0,0,0.0,0,0,0,0,801,1201500.0,17520.0,0.46539344394329873,727500.0,241500.0,324,0.0035156249999999997,348000.0,0.0,233,0.0005859375,79500.0,0.0,53,0.0029296875,288000.0,0.0,193
184,184,1504500.0,1243500.0,261000.0,1003,829,174,0.17347956131605174,0.4729409826807226,0.11984657379518066,0.20386350260972483,0.2568375323275063,0.7271688375522242,0.32377866400797584,829,619107.4592364937,18908.59854656458,1576945.904371029,1582846.3035636388,1585574.4749270536,1585826.2748917043,0,0,0.0,0,0,0,0,829,1243500.0,17932.0,0.4729409826807226,747000.0,261000.0,326,0.0035156249999999997,351000.0,0.0,234,0.0,118500.0,0.0,80,0.0029296875,288000.0,0.0,192
185,185,1426500.0,1206000.0,220500.0,951,804,147,0.15457413249211346,0.4549390889830506,0.11505313162076264,0.19623631069112824,0.2558130666576404,0.719393209521052,0.33517350157728676,804,640050.548641875,18710.27753907442,1577997.3402346403,1581129.0561805419,1582191.0992355929,1583045.7733939886,0,0,0.0,0,0,0,0,804,1206000.0,16724.0,0.4549390889830506,708000.0,220500.0,324,0.0029296875,349500.0,0.0,234,0.0,96000.0,0.0,64,0.00234375,273000.0,0.0,183
186,186,1437000.0,1191000.0,246000.0,958,794,164,0.17118997912317316,0.4663805298353907,0.11791349183384767,0.20119052451385877,0.2556700795394654,0.7004334951308118,0.3512526096033399,794,646582.3938133831,18627.823949038982,1589031.6466565833,1593025.4699664258,1596282.1888825714,1596629.970053494,0,0,0.0,0,0,0,0,794,1191000.0,18284.0,0.4663805298353907,729000.0,246000.0,324,0.0029296875,352500.0,0.0,235,0.0,82500.0,0.0,55,0.00234375,273000.0,0.0,182
187,187,1410000.0,1176000.0,234000.0,940,784,156,0.16595744680851052,0.46117826257861616,0.11646644064465403,0.19902176326812673,0.25509583701976574,0.7002605768194412,0.3494680851063827,784,653397.5431365329,18991.648943200707,1590407.4814706086,1594244.75520444,1596165.3627671183,1596829.6613312066,0,0,0.0,0,0,0,0,784,1176000.0,18148.0,0.46117826257861616,715500.0,234000.0,321,0.00234375,337500.0,0.0,226,0.0,78000.0,0.0,52,0.00234375,279000.0,0.0,186
188,188,1324500.0,1176000.0,148500.0,883,784,99,0.11211778029445066,0.41551339285714267,0.10461077008928567,0.17950082866435565,0.2535324688486422,0.7369767740813418,0.32474518686296694,784,651200.8579931846,18571.590071484447,1587467.7156930505,1591522.8563744626,1594071.4315452953,1595403.9586993456,0,0,0.0,0,0,0,0,784,1176000.0,17472.0,0.41551339285714267,630000.0,148500.0,321,0.0017578124999999998,340500.0,0.0,228,0.0,78000.0,0.0,52,0.001171875,276000.0,0.0,186
189,189,1324500.0,1195500.0,129000.0,883,797,86,0.09739524348810866,0.40272141815110546,0.10165691703777636,0.17382155447441833,0.2548624818797833,0.7561485823347545,0.3105889014722534,797,642840.6533099375,18683.872449606657,1592570.6400422275,1599123.3043352484,1601840.1158777107,1602541.933762312,0,0,0.0,0,0,0,0,797,1195500.0,19056.0,0.40272141815110546,610500.0,129000.0,322,0.0017578124999999998,349500.0,0.0,233,0.0,85500.0,0.0,57,0.0021484374999999997,279000.0,0.0,185
190,190,1374000.0,1225500.0,148500.0,916,817,99,0.10807860262008727,0.41520873732100216,0.10477874683025054,0.1792294636046807,0.25471422627164453,0.7545576195340941,0.31222707423580753,817,622352.3860746333,18398.775154024363,1583805.0910277069,1587920.9192067648,1590893.756801235,1591061.1067406833,0,0,0.0,0,0,0,0,817,1225500.0,18708.0,0.41520873732100216,628500.0,148500.0,320,0.002734375,367500.0,0.0,244,0.0,79500.0,0.0,53,0.001171875,298500.0,0.0,200
191,191,1428000.0,1242000.0,186000.0,952,828,124,0.13025210084033606,0.43577277335011166,0.10967561521252792,0.18827334576358828,0.25336798499255264,0.7462240226591575,0.31670168067226867,828,616585.4623903448,18331.53827917576,1575045.940831013,1579531.294203274,1584208.5898234078,1585519.7895745337,0,0,0.0,0,0,0,0,828,1242000.0,18108.0,0.43577277335011166,670500.0,186000.0,323,0.0017578124999999998,366000.0,0.0,245,0.0,88500.0,0.0,59,0.001171875,303000.0,0.0,202
192,192,1500000.0,1270500.0,229500.0,1000,847,153,0.1529999999999999,0.4571121535041839,0.11496163212604597,0.1975408082681786,0.25299663600190864,0.7521058965102286,0.3039999999999998,847,606045.7533893833,17965.218705177307,1572440.3702652217,1576813.585161519,1579542.2609006604,1580219.4080291986,0,0,0.0,0,0,0,0,847,1270500.0,16348.0,0.4571121535041839,717000.0,229500.0,325,0.001171875,351000.0,0.0,235,0.0009765625,123000.0,0.0,81,0.0005859375,309000.0,0.0,207
193,193,1387500.0,1204500.0,183000.0,925,803,122,0.1318918918918918,0.43353563688478725,0.10867687797119681,0.18755790207149906,0.2513538354538668,0.7337291147142863,0.3262162162162159,803,635490.1662384203,19406.629576265812,1571719.5370300026,1579452.8481552727,1582029.858133319,1583091.8019514382,0,0,0.0,0,0,0,0,803,1204500.0,18288.0,0.43353563688478725,670500.0,183000.0,325,0.001171875,351000.0,0.0,234,0.0,93000.0,0.0,63,0.0,273000.0,0.0,183
194,194,1363500.0,1209000.0,154500.0,909,806,103,0.11331133113311323,0.41622554030373815,0.10434935382593453,0.18006243578033848,0.2514101385120381,0.7376955656897162,0.32810781078107776,806,617617.4168271712,19315.502380296588,1528211.092393227,1534705.5316648781,1539673.24327862,1539853.1761650443,0,0,0.0,0,0,0,0,806,1209000.0,18736.0,0.41622554030373815,642000.0,154500.0,327,0.001171875,370500.0,0.0,247,0.0,78000.0,0.0,52,0.0,273000.0,0.0,182
195,195,1347000.0,1213500.0,133500.0,898,809,89,0.09910913140311797,0.3995279566744729,0.09988198916861822,0.17300068000109103,0.25000375444003176,0.7368619194865385,0.3262806236080176,809,656542.1981641566,19498.401643812656,1579788.8653634072,1587896.4844161582,1591069.3413539976,1591385.7375913858,0,0,0.0,0,0,0,0,809,1213500.0,21408.0,0.3995279566744729,640500.0,133500.0,339,0.0,352500.0,0.0,237,0.0,81000.0,0.0,54,0.0,273000.0,0.0,182
196,196,1362000.0,1206000.0,156000.0,908,804,104,0.11453744493392062,0.419220504580378,0.1048051261450945,0.181527803376969,0.25000357807779344,0.7472682053178453,0.319383259911894,804,630880.389175873,18449.95893828571,1585345.4142539233,1589499.6305529466,1592252.1409956312,1592916.7509905696,0,0,0.0,0,0,0,0,804,1206000.0,21300.0,0.419220504580378,634500.0,156000.0,318,0.0,366000.0,0.0,244,0.0,84000.0,0.0,56,0.0,277500.0,0.0,185
197,197,1459500.0,1245000.0,214500.0,973,830,143,0.14696813977389508,0.44835046308635373,0.11257589702158843,0.19385994605482557,0.25218159456607026,0.7286229932119384,0.32759506680369954,830,625307.5440320221,18468.551787897944,1585817.2384456575,1591354.056944774,1594793.8305181072,1594883.101787746,0,0,0.0,0,0,0,0,830,1245000.0,19156.0,0.44835046308635373,703500.0,214500.0,326,0.0009765625,358500.0,0.0,238,0.0,79500.0,0.0,53,0.0009765625,318000.0,0.0,211
198,198,1440000.0,1269000.0,171000.0,960,846,114,0.11874999999999993,0.42760894495412816,0.10690223623853204,0.18516010460786833,0.25000350788617853,0.7611848582359276,0.3046874999999998,846,602323.3460310147,18726.969227537513,1577805.9436618835,1585408.2340168804,1592626.2024825823,1594608.307975024,0,0,0.0,0,0,0,0,846,1269000.0,21016.0,0.42760894495412816,654000.0,171000.0,321,0.0,376500.0,0.0,252,0.0,87000.0,0.0,58,0.0,322500.0,0.0,216
199,199,1452000.0,1255500.0,196500.0,968,837,131,0.1353305785123966,0.43995937846452304,0.10998984461613076,0.1905079991917446,0.25000340941342036,0.7540930834454652,0.308367768595041,837,603409.8701689477,18125.37658751011,1572311.1362562538,1579276.4602735578,1581870.8450468415,1582144.1424880326,0,0,0.0,0,0,0,0,837,1255500.0,19964.0,0.43995937846452304,676500.0,196500.0,323,0.0,364500.0,0.0,243,0.0,96000.0,0.0,64,0.0,315000.0,0.0,210
200,200,1432500.0,1230000.0,202500.0,955,820,135,0.14136125654450252,0.44087975543478236,0.11046407948369559,0.1907659960539542,0.25110978347165624,0.726520952226184,0.3342931937172773,820,623657.3327721851,18532.016305819154,1567747.6066099987,1572064.987855475,1574350.9014522373,1575660.9261491597,0,0,0.0,0,0,0,0,820,1230000.0,20656.0,0.44087975543478236,690000.0,202500.0,326,0.0009765625,372000.0,0.0,247,0.0,78000.0,0.0,52,0.0,292500.0,0.0,195
201,201,1464000.0,1264500.0,199500.0,976,843,133,0.1362704918032786,0.4393688143980475,0.11008634422451187,0.1901117408269354,0.25111359987467874,0.7386371390465556,0.3145491803278686,843,613036.915995002,18550.396846562624,1569294.5957250267,1574689.480662961,1577963.0731931294,1578228.9693722725,0,0,0.0,0,0,0,0,843,1264500.0,16036.0,0.4393688143980475,691500.0,199500.0,327,0.0,348000.0,0.0,233,0.0,78000.0,0.0,52,0.0009765625,346500.0,0.0,230
202,202,1501500.0,1270500.0,231000.0,1001,847,154,0.15384615384615374,0.4567628475831599,0.11492313377078997,0.1973648748500661,0.25320908294252437,0.7280819927046548,0.33091908091908073,847,613800.0636753975,18380.590502500534,1585445.2012064874,1591746.8788978541,1594343.1953747463,1594448.5968876183,0,0,0.0,0,0,0,0,847,1270500.0,17364.0,0.4567628475831599,721500.0,231000.0,325,0.0029296875,381000.0,0.0,251,0.0,79500.0,0.0,53,0.0,319500.0,0.0,214
203,203,1546500.0,1308000.0,238500.0,1031,872,159,0.154219204655674,0.4659787281827513,0.11815483829568783,0.20081908166074378,0.2571533718465337,0.7372683033744961,0.3232298739088262,872,600207.7152934155,18784.28868225217,1586025.3116577999,1589725.523601605,1593674.606763639,1594178.7121691406,0,0,0.0,0,0,0,0,872,1308000.0,20400.0,0.4659787281827513,730500.0,238500.0,321,0.0017578124999999998,394500.0,0.0,263,0.0009765625,82500.0,0.0,54,0.00390625,339000.0,0.0,222
204,204,1470000.0,1260000.0,210000.0,980,840,140,0.14285714285714277,0.450276131465517,0.11593817349137925,0.19304201638756566,0.2650855274309359,0.7428698724652388,0.3107142857142855,840,607119.5552086907,18239.258677259088,1569885.4874176055,1578085.6352824394,1580635.7681085547,1580649.7008608878,0,0,0.0,0,0,0,0,840,1260000.0,21100.0,0.450276131465517,696000.0,210000.0,325,0.0076171875,340500.0,0.0,221,0.0015625,88500.0,0.0,58,0.0042968749999999995,345000.0,0.0,228
205,205,1348500.0,1212000.0,136500.0,899,808,91,0.10122358175750827,0.4092422996411481,0.10465432491028703,0.17585850455143603,0.2615295343303343,0.7515939500574714,0.30561735261401535,808,633142.9386825311,18810.78474007547,1561960.7109084383,1570288.914951098,1577554.8991988192,1579723.0081336796,0,0,0.0,0,0,0,0,808,1212000.0,18308.0,0.4092422996411481,627000.0,136500.0,326,0.0046875,315000.0,0.0,211,0.001171875,81000.0,0.0,54,0.0035156249999999997,325500.0,0.0,217
206,206,1351500.0,1237500.0,114000.0,901,825,76,0.08435072142064368,0.3939414256840794,0.10068262204601985,0.16931659772956104,0.2612282976357004,0.7830807311059579,0.28107658157602633,825,625795.1397704672,18571.681024461985,1579927.595371449,1586253.8091289639,1589669.2635191616,1591303.9302670658,0,0,0.0,0,0,0,0,825,1237500.0,18160.0,0.3939414256840794,603000.0,114000.0,327,0.0041015625,315000.0,0.0,211,0.001171875,102000.0,0.0,68,0.0035156249999999997,331500.0,0.0,221
207,207,1377000.0,1236000.0,141000.0,918,824,94,0.10239651416121998,0.41294063254830893,0.10523711126207723,0.1776618544346348,0.25973897672830176,0.7612297842204911,0.3110021786492372,824,615081.105156769,19330.70917159319,1577384.9983661696,1587007.7066751663,1591665.3107110183,1593616.7317124605,0,0,0.0,0,0,0,0,824,1236000.0,18576.0,0.41294063254830893,621000.0,141000.0,320,0.005078125,393000.0,0.0,261,0.0,90000.0,0.0,62,0.0029296875,273000.0,0.0,183
208,208,1345500.0,1197000.0,148500.0,897,798,99,0.11036789297658856,0.41584940159574446,0.10557367852393611,0.17914368143911819,0.25777758710050896,0.7385609696097402,0.32636566332218475,798,640612.6999053669,19285.168550297618,1573305.5664685324,1580300.150239372,1582731.3045540627,1584083.8243066072,0,0,0.0,0,0,0,0,798,1197000.0,19732.0,0.41584940159574446,634500.0,148500.0,325,0.0041015625,360000.0,0.0,241,0.0,78000.0,0.0,52,0.00234375,273000.0,0.0,183
209,209,1420500.0,1216500.0,204000.0,947,811,136,0.143611404435058,0.4463335479934922,0.11329237137337304,0.19228648841838067,0.2576874126577976,0.7209747854301527,0.3387011615628297,811,629055.141709696,18641.65623009205,1563511.035714507,1567423.5244386315,1571568.8779741132,1572905.556968242,0,0,0.0,0,0,0,0,811,1216500.0,17164.0,0.4463335479934922,691500.0,204000.0,325,0.0035156249999999997,367500.0,0.0,246,0.0,78000.0,0.0,52,0.0033203125,283500.0,0.0,188
210,210,1465500.0,1248000.0,217500.0,977,832,145,0.14841351074718517,0.45275827399789004,0.11465441224947251,0.19520845938615447,0.25649140540102733,0.7178356240204793,0.34518935516888405,832,626009.9427441125,18813.79355558753,1579132.5184704943,1584172.2615054857,1587930.6889678794,1588287.8504415452,0,0,0.0,0,0,0,0,832,1248000.0,16532.0,0.45275827399789004,711000.0,217500.0,328,0.0035156249999999997,402000.0,0.0,268,0.0,79500.0,0.0,53,0.00234375,273000.0,0.0,183
211,211,1491000.0,1246500.0,244500.0,994,831,163,0.16398390342052305,0.4673293244294603,0.11839483110736508,0.20145952232283035,0.2567123673432805,0.7275670103092784,0.3345070422535208,831,609049.3953970566,18022.985535234213,1579754.743085608,1585105.4185312153,1586988.9039772633,1588967.7936173677,0,0,0.0,0,0,0,0,831,1246500.0,16132.0,0.4673293244294603,723000.0,244500.0,321,0.0035156249999999997,396000.0,0.0,264,0.0009765625,99000.0,0.0,65,0.0017578124999999998,273000.0,0.0,183
