time_interval,epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,fairness_P,fairness_B,imbalance_B,lat_n,lat_mean_ns,lat_p50_ns,lat_p95_ns,lat_p99_ns,lat_p999_ns,lat_max_ns,handoffs_committed,handoffs_pending,released_buffered_bytes,released_buffered_pkts,released_buffered_pkts_dropped_at_dst,handoff_buffer_overflow_pkts,pcie_drop_pkts,pcie_accept_pkts,pcie_accept_bytes,pcie_fifo_peak_bytes,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3]
168,168,1422000.0,1422000.0,0.0,948,948,0,0.0,0.0037109375,0.0018066406249999999,0.001552550106990688,0.5753692629758655,0.9405470574937834,0.1281645569620251,948,13573.142049527934,12907.277147129178,26900.825742730496,29662.006907035113,31628.03571107298,32217.407915771008,0,0,0.0,0,0,0,0,948,1422000.0,22112.0,0.0037109375,445500.0,0.0,295,0.0029296875,444000.0,0.0,297,0.0,259500.0,0.0,174,0.0005859375,273000.0,0.0,182
169,169,1395000.0,1395000.0,0.0,930,930,0,0.0,0.0017578124999999998,0.0008789062499999999,0.0008789062499999999,0.5005688887047767,0.9468187590313965,0.12150537634408587,930,13723.379961949202,13101.757141560316,27596.502596895396,30610.119343415205,33084.910906319936,33739.155821055174,0,0,0.0,0,0,0,0,930,1395000.0,21736.0,0.0017578124999999998,433500.0,0.0,291,0.0017578124999999998,429000.0,0.0,288,0.0,259500.0,0.0,173,0.0,273000.0,0.0,183
170,170,1396500.0,1396500.0,0.0,931,931,0,0.0,0.0037109375,0.0013671875,0.0015316784317732542,0.44376326458919574,0.9608769782673283,0.10929108485499439,931,13375.287315760885,12739.7189489007,26748.028094246984,29994.925235471135,32376.189542889762,35510.70775923133,0,0,0.0,0,0,0,0,931,1396500.0,19284.0,0.0037109375,429000.0,0.0,284,0.0017578124999999998,406500.0,0.0,271,0.0,261000.0,0.0,174,0.0,300000.0,0.0,200
171,171,1363500.0,1363500.0,0.0,909,909,0,0.0,0.0017578124999999998,0.0008789062499999999,0.0008789062499999999,0.5005688887047767,0.9483051080883804,0.1218371837183716,909,13734.783544168877,13110.118907421827,27278.040485227106,30068.2918830204,32944.00898034044,35323.53179243207,0,0,0.0,0,0,0,0,909,1363500.0,21516.0,0.0017578124999999998,424500.0,0.0,285,0.0017578124999999998,415500.0,0.0,277,0.0,250500.0,0.0,167,0.0,273000.0,0.0,182
172,172,1360500.0,1360500.0,0.0,907,907,0,0.0,0.0017578124999999998,0.0005859375,0.0007176239480810091,0.40068272452317294,0.9613754820614702,0.10336273428886411,907,13552.219392429935,12641.981034964323,27136.248566633458,30787.09289656221,32385.899638312414,34750.79808062315,0,0,0.0,0,0,0,0,907,1360500.0,20608.0,0.0017578124999999998,399000.0,0.0,266,0.0005859375,417000.0,0.0,280,0.0,271500.0,0.0,181,0.0,273000.0,0.0,182
173,173,1380000.0,1380000.0,0.0,920,920,0,0.0,0.0025390624999999997,0.0010742187499999999,0.0011091617862891158,0.4844505632609533,0.9406367524027135,0.13586956521739113,920,14213.583388624114,13530.142396986485,28137.342083692543,32816.71141211867,36652.79854448413,37728.38106715679,0,0,0.0,0,0,0,0,920,1380000.0,21288.0,0.0017578124999999998,445500.0,0.0,297,0.0025390624999999997,414000.0,0.0,274,0.0,240000.0,0.0,160,0.0,280500.0,0.0,187
174,174,1354500.0,1354500.0,0.0,903,903,0,0.0,0.001171875,0.00043945312499999996,0.0004858337095247167,0.45102405706110843,0.9403256161521111,0.1353820598006643,903,13630.380695194634,12871.66042855382,27288.451814344524,30389.886643726233,31852.99655961577,32302.424518615007,0,0,0.0,0,0,0,0,903,1354500.0,26528.0,0.001171875,433500.0,0.0,290,0.0005859375,411000.0,0.0,276,0.0,234000.0,0.0,156,0.0,276000.0,0.0,184
175,175,1441500.0,1441500.0,0.0,961,961,0,0.0,0.0119140625,0.002978515625,0.005158940393637768,0.2501259122041649,0.9333963332053122,0.14334027055150855,961,16458.57179966175,14652.048517614603,36994.44167393446,52085.75287138223,58746.78500146978,60567.17191031575,0,0,0.0,0,0,0,0,961,1441500.0,20356.0,0.0119140625,486000.0,0.0,313,0.0,421500.0,0.0,282,0.0,259500.0,0.0,173,0.0,274500.0,0.0,183
176,176,1485000.0,1485000.0,0.0,990,990,0,0.0,0.001171875,0.00029296875,0.0005074367600299445,0.2512810894680834,0.9615535550305704,0.10505050505050484,990,16152.529007716372,14409.464620605111,37028.491453084345,53177.98821059317,58899.76347678801,61745.54174679518,0,0,0.0,0,0,0,0,990,1485000.0,20948.0,0.001171875,459000.0,0.0,317,0.0,430500.0,0.0,287,0.0,294000.0,0.0,196,0.0,301500.0,0.0,201
177,177,1521000.0,1521000.0,0.0,1014,1014,0,0.0,0.03046875,0.0076171875,0.013193355760778559,0.25004923238485083,0.9334066843871193,0.14546351084812592,1014,29278.338627066074,17153.01848681271,94457.27014226167,107568.02050452292,115694.64759575567,118128.64416614175,0,0,0.0,0,0,0,0,1014,1521000.0,19336.0,0.03046875,523500.0,0.0,319,0.0,427500.0,0.0,285,0.0,271500.0,0.0,181,0.0,298500.0,0.0,199
178,178,1465500.0,1465500.0,0.0,977,977,0,0.0,0.0146484375,0.003662109375,0.006342959500374307,0.2501024069890749,0.9453215679283776,0.13229273285568044,977,46832.144921608015,17516.01627460122,129640.11174992919,137589.48260787965,143233.54084249807,144471.37590685487,0,0,0.0,0,0,0,0,977,1465500.0,19656.0,0.0146484375,484500.0,0.0,330,0.0,415500.0,0.0,277,0.0,264000.0,0.0,176,0.0,301500.0,0.0,201
179,179,1414500.0,1414500.0,0.0,943,943,0,0.0,0.0048828125,0.003515625,0.0009667475524034831,0.9296987087517935,0.9550110617093026,0.11797454931071027,943,21767.426803812115,15004.25762233138,74601.48843058347,91774.10004798177,103671.99237534252,105822.83370697498,0,0,0.0,0,0,0,0,943,1414500.0,21912.0,0.00234375,414000.0,0.0,297,0.0048828125,442500.0,0.0,290,0.00390625,258000.0,0.0,168,0.0029296875,300000.0,0.0,197
180,180,1477500.0,1477500.0,0.0,985,985,0,0.0,0.0091796875,0.0064941406249999995,0.001792065361670173,0.9292393359949567,0.9229584517680544,0.1540609137055835,985,18299.07846003196,16261.494486659765,40858.59118500352,48983.10272209763,52786.64175278708,53642.740020394325,0,0,0.0,0,0,0,0,985,1477500.0,21196.0,0.0091796875,457500.0,0.0,298,0.0068359375,492000.0,0.0,324,0.0042968749999999995,247500.0,0.0,163,0.005664062500000001,280500.0,0.0,183
181,181,1536000.0,1536000.0,0.0,1024,1024,0,0.0,0.01328125,0.00625,0.0041501033907960505,0.6940020332090818,0.9357272889523469,0.14062499999999978,1024,16952.239652137476,15445.490134298801,34498.97389681637,48423.41453674823,60079.02044058772,60170.86459425092,0,0,0.0,0,0,0,0,1024,1536000.0,21768.0,0.01328125,492000.0,0.0,321,0.0052734374999999995,472500.0,0.0,315,0.0029296875,256500.0,0.0,172,0.0035156249999999997,315000.0,0.0,211
182,182,1512000.0,1512000.0,0.0,1008,1008,0,0.0,0.031054687499999997,0.010546874999999999,0.011878789999636695,0.4408163265306122,0.9208482871125612,0.15773809523809512,1008,37873.80253227868,17993.433460906148,107734.57652655839,115643.52737693395,120335.27095930869,123482.00364479423,0,0,0.0,0,0,0,0,1008,1512000.0,17636.0,0.031054687499999997,523500.0,0.0,328,0.0052734374999999995,447000.0,0.0,298,0.0029296875,261000.0,0.0,174,0.0029296875,280500.0,0.0,188
183,183,1443000.0,1443000.0,0.0,962,962,0,0.0,0.022265625,0.008056640625,0.008248774350762355,0.4882182052937379,0.9283180727532441,0.151247401247401,962,47291.223509486525,17809.69086176157,126007.34871512502,132058.39366805105,135579.78394848795,137497.01821652055,0,0,0.0,0,0,0,0,962,1443000.0,20724.0,0.022265625,480000.0,0.0,321,0.0046875,436500.0,0.0,292,0.00234375,238500.0,0.0,160,0.0029296875,288000.0,0.0,192
184,184,1504500.0,1504500.0,0.0,1003,1003,0,0.0,0.037890625,0.01181640625,0.015067254926512253,0.38081985121989287,0.9367460007076746,0.1393320039880357,1003,52041.313096072656,18071.8944298923,153367.63532250223,164990.5208871335,171060.75862343263,171948.84572571516,0,0,0.0,0,0,0,0,1003,1504500.0,20548.0,0.037890625,510000.0,0.0,324,0.0041015625,429000.0,0.0,287,0.00234375,277500.0,0.0,185,0.0029296875,288000.0,0.0,192
185,185,1426500.0,1426500.0,0.0,951,951,0,0.0,0.0287109375,0.009375,0.011186650249240301,0.4125705076551169,0.9326452280873988,0.14379600420609862,951,62241.19765786518,17845.937937140465,174115.2131679505,183315.96448156238,187458.4019914924,189962.54241728783,0,0,0.0,0,0,0,0,951,1426500.0,20276.0,0.0287109375,474000.0,0.0,321,0.0041015625,427500.0,0.0,285,0.00234375,252000.0,0.0,168,0.00234375,273000.0,0.0,183
186,186,1437000.0,1437000.0,0.0,958,958,0,0.0,0.0326171875,0.010205078125,0.012968349220793337,0.3824286464717212,0.9189623268742441,0.16127348643006245,958,50684.5992299779,18582.320501714945,145106.70520065725,161357.6830590435,168737.10354546673,169641.5438066125,0,0,0.0,0,0,0,0,958,1437000.0,18732.0,0.0326171875,495000.0,0.0,326,0.0041015625,430500.0,0.0,287,0.0017578124999999998,238500.0,0.0,160,0.00234375,273000.0,0.0,182
187,187,1410000.0,1410000.0,0.0,940,940,0,0.0,0.026953124999999998,0.008496093749999998,0.010680308281381747,0.3875576036866357,0.9257551882522547,0.15531914893617005,940,67006.77712935029,18010.9194932431,188418.34984658062,197379.71053927214,203692.55451919234,203776.37293928862,0,0,0.0,0,0,0,0,940,1410000.0,20908.0,0.026953124999999998,480000.0,0.0,327,0.0035156249999999997,417000.0,0.0,279,0.0017578124999999998,234000.0,0.0,156,0.0017578124999999998,279000.0,0.0,187
188,188,1324500.0,1324500.0,0.0,883,883,0,0.0,0.0035156249999999997,0.002490234375,0.0010461076799623313,0.85,0.9474709447865882,0.12712344280860677,883,26927.043396723904,15505.80132433772,108396.33634255825,130172.75813113384,143828.62011457255,146164.59877219796,0,0,0.0,0,0,0,0,883,1324500.0,20096.0,0.0035156249999999997,396000.0,0.0,304,0.0035156249999999997,418500.0,0.0,279,0.001171875,234000.0,0.0,157,0.0017578124999999998,276000.0,0.0,184
189,189,1324500.0,1324500.0,0.0,883,883,0,0.0,0.00234375,0.001611328125,0.0007611551400449168,0.8175675675675674,0.9520337691642694,0.12372593431483558,883,13306.082255284959,12894.234830766916,26661.190309917925,30102.174154306053,31904.062308543234,32381.284642517567,0,0,0.0,0,0,0,0,883,1324500.0,21604.0,0.00234375,376500.0,0.0,253,0.00234375,427500.0,0.0,287,0.0005859375,241500.0,0.0,162,0.001171875,279000.0,0.0,187
190,190,1374000.0,1374000.0,0.0,916,916,0,0.0,0.0052734375,0.002294921875,0.002127808454052825,0.5378484055055761,0.9391212471235035,0.14137554585152823,916,14411.386974364877,13652.497153401375,28861.506810337305,34525.703009174766,38134.20590209339,39070.22413575649,0,0,0.0,0,0,0,0,916,1374000.0,20304.0,0.0033203125,369000.0,0.0,245,0.0052734375,471000.0,0.0,311,0.0,235500.0,0.0,158,0.0005859375,298500.0,0.0,200
191,191,1428000.0,1428000.0,0.0,952,952,0,0.0,0.00234375,0.0015625,0.0009568319307746789,0.7275054189843236,0.944546811295742,0.13235294117647034,952,14919.435465981385,14073.382361531258,30501.87742841988,36468.30361458063,39833.41065588817,41253.96549797058,0,0,0.0,0,0,0,0,952,1428000.0,21108.0,0.00234375,424500.0,0.0,284,0.00234375,456000.0,0.0,307,0.0,244500.0,0.0,163,0.0015625,303000.0,0.0,201
192,192,1500000.0,1500000.0,0.0,1000,1000,0,0.0,0.0042968749999999995,0.0022949218749999997,0.0013273708221746275,0.7493215739484393,0.9551390300372122,0.11549999999999971,1000,14344.957565015375,13767.81159465015,28933.613703699408,32936.55842156768,37715.67365697877,40896.76287344098,0,0,0.0,0,0,0,0,1000,1500000.0,20472.0,0.0042968749999999995,466500.0,0.0,309,0.00234375,444000.0,0.0,296,0.001953125,280500.0,0.0,185,0.0005859375,309000.0,0.0,207
193,193,1387500.0,1387500.0,0.0,925,925,0,0.0,0.0033203125,0.0014160156249999997,0.0012685919000748611,0.5549452031821753,0.9500230947907923,0.1197297297297295,925,13551.831163197789,12804.645017594099,26679.350240284202,29944.751275813578,32475.712180770413,33216.11156249046,0,0,0.0,0,0,0,0,925,1387500.0,19952.0,0.0017578124999999998,415500.0,0.0,280,0.0033203125,436500.0,0.0,290,0.0,262500.0,0.0,177,0.0005859375,273000.0,0.0,182
194,194,1363500.0,1363500.0,0.0,909,909,0,0.0,0.00234375,0.0008789062499999999,0.0009716674190494335,0.4505120144144204,0.9318356106296886,0.14878987898789853,909,13818.875955492094,13280.173306882381,27431.26229780912,30518.522797037356,33247.39167615103,33661.1323671639,0,0,0.0,0,0,0,0,909,1363500.0,24552.0,0.001171875,391500.0,0.0,262,0.00234375,465000.0,0.0,311,0.0,234000.0,0.0,156,0.0,273000.0,0.0,183
195,195,1347000.0,1347000.0,0.0,898,898,0,0.0,0.001171875,0.00043945312499999996,0.0004858337095247167,0.45102405706110843,0.9425099813930004,0.1325167037861914,898,13655.45649180616,12902.727800488472,27105.37693389356,30517.17511129081,32883.01406534612,33489.3287139833,0,0,0.0,0,0,0,0,898,1347000.0,22016.0,0.0005859375,406500.0,0.0,272,0.001171875,430500.0,0.0,289,0.0,237000.0,0.0,158,0.0,273000.0,0.0,182
196,196,1362000.0,1362000.0,0.0,908,908,0,0.0,0.0015625,0.00068359375,0.0006974051199748877,0.4907168048670674,0.942330727380789,0.13491189427312755,908,13587.770132477752,13032.425545170903,26863.633903111517,29860.18861488372,32547.212629628913,33545.57370561361,0,0,0.0,0,0,0,0,908,1362000.0,22096.0,0.0015625,400500.0,0.0,266,0.001171875,444000.0,0.0,296,0.0,240000.0,0.0,160,0.0,277500.0,0.0,185
197,197,1459500.0,1459500.0,0.0,973,973,0,0.0,0.003125,0.0015625,0.001179984958358845,0.6370196762550033,0.9523478523287395,0.12050359712230185,973,13976.704440767297,13378.123938441277,27887.527846634388,31007.593672100298,33435.52585233596,34856.99583488703,0,0,0.0,0,0,0,0,973,1459500.0,19396.0,0.003125,450000.0,0.0,298,0.0021484374999999997,436500.0,0.0,290,0.0,255000.0,0.0,170,0.0009765625,318000.0,0.0,211
198,198,1440000.0,1440000.0,0.0,960,960,0,0.0,0.0017578124999999998,0.00043945312499999996,0.0007611551400449168,0.2508538179562099,0.9494062090506762,0.12708333333333321,960,14213.864700280657,13472.32892550528,28751.05827327668,33167.01363693981,35550.30096931753,35702.89992791414,0,0,0.0,0,0,0,0,960,1440000.0,25144.0,0.0017578124999999998,420000.0,0.0,281,0.0,454500.0,0.0,306,0.0,243000.0,0.0,162,0.0,322500.0,0.0,216
199,199,1452000.0,1452000.0,0.0,968,968,0,0.0,0.0009765625,0.000390625,0.00041432037960149274,0.471792984672351,0.9508146151785497,0.1203512396694213,968,13746.14700352456,12920.927178144455,27585.60570449978,30741.576019880475,33494.73403864077,33595.013994306326,0,0,0.0,0,0,0,0,968,1452000.0,20056.0,0.0005859375,442500.0,0.0,297,0.0009765625,442500.0,0.0,294,0.0,252000.0,0.0,168,0.0,315000.0,0.0,210
200,200,1432500.0,1432500.0,0.0,955,955,0,0.0,0.0025390624999999997,0.0006347656249999999,0.001099446313398213,0.25059100162793924,0.9314855970944983,0.14371727748691088,955,14033.436708299028,13387.12112686038,27576.740294110772,31128.675205741547,35674.75185829481,36215.230768829584,0,0,0.0,0,0,0,0,955,1432500.0,25156.0,0.0,456000.0,0.0,305,0.0025390624999999997,450000.0,0.0,298,0.0,234000.0,0.0,156,0.0,292500.0,0.0,195
201,201,1464000.0,1464000.0,0.0,976,976,0,0.0,0.001953125,0.000732421875,0.0008097228492078613,0.450614420713813,0.9479575508124418,0.12551229508196693,976,14855.961685230925,14283.368962287903,29350.692926861346,35210.614862293005,41437.314622993734,42904.98216205835,0,0,0.0,0,0,0,0,976,1464000.0,19252.0,0.001953125,450000.0,0.0,298,0.0,433500.0,0.0,292,0.0,234000.0,0.0,156,0.0009765625,346500.0,0.0,230
202,202,1501500.0,1501500.0,0.0,1001,1001,0,0.0,0.0099609375,0.00322265625,0.003951157875809357,0.39954840648557527,0.9342875738011853,0.145104895104895,1001,16116.862822440835,14349.323393315077,34887.45946854353,47244.88758811355,51422.90928384662,53490.07044398785,0,0,0.0,0,0,0,0,1001,1501500.0,19696.0,0.0099609375,487500.0,0.0,316,0.001953125,453000.0,0.0,300,0.0009765625,241500.0,0.0,160,0.0,319500.0,0.0,214
203,203,1546500.0,1546500.0,0.0,1031,1031,0,0.0,0.00703125,0.00400390625,0.0019604355370981185,0.8066218809980805,0.9495029888556595,0.1224539282250241,1031,21832.69948197394,17078.363177627325,56503.59818011522,65382.96305246057,69689.06400934339,70447.7086403966,0,0,0.0,0,0,0,0,1031,1546500.0,26400.0,0.0035156249999999997,472500.0,0.0,320,0.00703125,471000.0,0.0,308,0.0015625,264000.0,0.0,175,0.00390625,339000.0,0.0,222
204,204,1470000.0,1470000.0,0.0,980,980,0,0.0,0.0076171875,0.005859374999999999,0.0012732817197661425,0.9549071618037135,0.9560176152516863,0.11683673469387723,980,14210.095487317078,13549.27378693223,28102.973240897045,32813.61215149225,35832.57227933296,38704.10927134752,0,0,0.0,0,0,0,0,980,1470000.0,25452.0,0.0064453125,451500.0,0.0,298,0.0076171875,424500.0,0.0,280,0.005078124999999999,249000.0,0.0,162,0.0042968749999999995,345000.0,0.0,228
205,205,1348500.0,1348500.0,0.0,899,899,0,0.0,0.0052734374999999995,0.0044921875,0.0006328848338288926,0.9805375347544022,0.9651728519496897,0.09927697441601757,899,13299.400625796154,12847.114283263683,26381.919852945204,28639.23567193508,29613.726710376195,29913.138464063406,0,0,0.0,0,0,0,0,899,1348500.0,20992.0,0.0046875,393000.0,0.0,263,0.0052734374999999995,393000.0,0.0,264,0.0035156249999999997,237000.0,0.0,158,0.0044921875000000005,325500.0,0.0,216
206,206,1351500.0,1351500.0,0.0,901,901,0,0.0,0.0052734374999999995,0.004101562499999999,0.0009264485332524547,0.9514563106796116,0.9776730014211046,0.08185349611542714,901,13194.202556649536,12519.027464389801,26164.0123244524,29179.562648802996,31999.93876783252,32094.21665072441,0,0,0.0,0,0,0,0,901,1351500.0,19840.0,0.0046875,369000.0,0.0,246,0.0052734374999999995,393000.0,0.0,262,0.0029296875,258000.0,0.0,173,0.0035156249999999997,331500.0,0.0,222
207,207,1377000.0,1377000.0,0.0,918,918,0,0.0,0.0208984375,0.007568359374999999,0.007722102745955391,0.48994616200342606,0.9346485546466027,0.14433551198257066,918,18337.231091058493,14855.802401304245,50988.34257231205,68564.5553504774,76122.66607978557,78332.21269649267,0,0,0.0,0,0,0,0,918,1377000.0,21508.0,0.0041015625,384000.0,0.0,257,0.0208984375,474000.0,0.0,300,0.00234375,246000.0,0.0,165,0.0029296875,273000.0,0.0,183
208,208,1345500.0,1345500.0,0.0,897,897,0,0.0,0.0052734374999999995,0.003662109375,0.0011251678341604404,0.9137426900584796,0.939906687911482,0.13740245261984363,897,24860.560832932642,15229.875096350908,82382.01444104908,94555.21838936923,98571.60971760393,98939.03062954545,0,0,0.0,0,0,0,0,897,1345500.0,19732.0,0.0041015625,400500.0,0.0,267,0.0052734374999999995,438000.0,0.0,308,0.00234375,234000.0,0.0,156,0.0029296875,273000.0,0.0,182
209,209,1420500.0,1420500.0,0.0,947,947,0,0.0,0.006054687499999999,0.003857421875,0.001642106613359398,0.8465816603364082,0.9291778392066011,0.1465153115100315,947,14511.46884609345,13819.681786447763,28688.127749484778,31943.32277392208,34494.403116617614,34680.39027428627,0,0,0.0,0,0,0,0,947,1420500.0,19300.0,0.006054687499999999,457500.0,0.0,303,0.0046875,445500.0,0.0,298,0.0017578124999999998,234000.0,0.0,157,0.0029296875,283500.0,0.0,189
210,210,1465500.0,1465500.0,0.0,977,977,0,0.0,0.010546875,0.004833984375,0.0034757257376087907,0.6592009685230025,0.9132605808715752,0.15992835209825973,977,20614.223713266143,17891.61488738656,46726.00879080891,53438.70865806938,57529.75886871171,58765.285808593035,0,0,0.0,0,0,0,0,977,1465500.0,19732.0,0.0046875,477000.0,0.0,319,0.010546875,480000.0,0.0,314,0.0017578124999999998,235500.0,0.0,157,0.00234375,273000.0,0.0,183
211,211,1491000.0,1491000.0,0.0,994,994,0,0.0,0.010546875,0.004687500000000001,0.0035881197404050466,0.6305418719211824,0.921139187637047,0.15140845070422504,994,21494.947452938322,19153.086334109306,44226.78557046354,51201.95874197511,56641.99993548031,58084.00048592687,0,0,0.0,0,0,0,0,994,1491000.0,18012.0,0.010546875,489000.0,0.0,320,0.0046875,474000.0,0.0,322,0.0017578124999999998,255000.0,0.0,170,0.0017578124999999998,273000.0,0.0,183
212,212,1494000.0,1494000.0,0.0,996,996,0,0.0,0.0189453125,0.00634765625,0.007324218749999999,0.42893401015228433,0.9279572547875087,0.1460843373493974,996,25769.272369420523,18545.39168164134,67708.5668258071,78080.593501845,80976.50362904563,81051.04450002313,0,0,0.0,0,0,0,0,996,1494000.0,21868.0,0.0189453125,499500.0,0.0,322,0.0035156249999999997,453000.0,0.0,304,0.0017578124999999998,268500.0,0.0,179,0.001171875,273000.0,0.0,183
213,213,1557000.0,1557000.0,0.0,1038,1038,0,0.0,0.0380859375,0.013037109375000001,0.015197003817144698,0.4239456219225006,0.9053481759332083,0.16859344894026962,1038,52946.65554841055,33617.770366445184,141769.07018298656,152993.61424885297,158853.52145261422,159139.9066014886,0,0,0.0,0,0,0,0,1038,1557000.0,19164.0,0.0380859375,529500.0,0.0,329,0.0123046875,499500.0,0.0,324,0.0005859375,255000.0,0.0,172,0.001171875,273000.0,0.0,182
214,214,1419000.0,1419000.0,0.0,946,946,0,0.0,0.0251953125,0.0074218750000000005,0.010280378774351683,0.34262664610274063,0.9219019127912247,0.15803382663847754,946,54864.65235503632,19670.36945308745,142067.6357434839,147877.42311320154,150563.48680126335,151563.8014164865,0,0,0.0,0,0,0,0,946,1419000.0,18236.0,0.0251953125,483000.0,0.0,328,0.00234375,427500.0,0.0,296,0.0015625,235500.0,0.0,156,0.0005859375,273000.0,0.0,183
