time_interval,epoch,total_B_gen,total_B_adm,total_B_drop,total_N_gen,total_N_adm,total_N_drop,drop_ratio,P_q_max,P_q_mean,P_q_std,fairness_P,fairness_B,imbalance_B,lat_n,lat_mean_ns,lat_p50_ns,lat_p95_ns,lat_p99_ns,lat_p999_ns,lat_max_ns,reassignments,pred_risk_max,pcie_drop_pkts,P_q[0],B_q_gen[0],B_q_drop[0],K_q[0],P_q[1],B_q_gen[1],B_q_drop[1],K_q[1],P_q[2],B_q_gen[2],B_q_drop[2],K_q[2],P_q[3],B_q_gen[3],B_q_drop[3],K_q[3]
262,262,106500.0,106500.0,0.0,71,71,0,0.0,0.1845703125,0.050537109375,0.07771613899142897,0.297196891896943,0.8329477858559154,0.2429577464788697,71,132751.00679782694,37185.87568331696,318439.51566388644,319724.7192858154,320263.9567062475,320323.8719751844,0,0.09622040918330428,0,0.1845703125,40500.0,0.0,29,0.017578125,36000.0,0.0,29,0.0,18000.0,0.0,13,0.0,12000.0,0.0,8
263,263,159000.0,159000.0,0.0,106,106,0,0.0,0.189453125,0.05517578125,0.07806546804070952,0.33313331594051654,0.8590214067278288,0.21698113207546932,106,120097.13909398156,34199.397705695126,319575.9598578843,320832.7084955692,321478.8286331768,321552.7018673923,0,0.1537213481864354,0,0.189453125,54000.0,0.0,31,0.025390625,57000.0,0.0,30,0.0029296875,28500.0,0.0,16,0.0029296875,19500.0,0.0,10
264,264,102000.0,102000.0,0.0,68,68,0,0.0,0.18515625,0.05068359375,0.07796877690928268,0.2970502055247225,0.8487518355359766,0.22794117647058476,68,127107.5645423076,32971.47203704249,317885.14508304576,318879.8522122244,319148.6568963588,319178.5240834849,0,0.07784390400796957,0,0.18515625,37500.0,0.0,29,0.017578125,34500.0,0.0,31,0.0,18000.0,0.0,15,0.0,12000.0,0.0,11
265,265,111000.0,111000.0,0.0,74,74,0,0.0,0.1822265625,0.049365234375,0.0769592437635212,0.29151642399541233,0.8545568039950062,0.2162162162162129,74,122149.60595545122,30375.76996470662,318630.847391943,319419.4236734618,319985.2716929372,320048.14369510114,0,0.09351520348939124,0,0.1822265625,39000.0,0.0,31,0.015234375,39000.0,0.0,30,0.0,19500.0,0.0,13,0.0,13500.0,0.0,9
266,266,151500.0,151500.0,0.0,101,101,0,0.0,0.1890625,0.053515625,0.07854039954285669,0.31706802037317017,0.8520715001670565,0.22524752475247278,101,125567.3979734719,30205.09795153141,317285.03307764046,318925.97623898555,318967.0661771657,318971.6317258524,0,0.163898169521816,0,0.1890625,55500.0,0.0,30,0.019140625,51000.0,0.0,30,0.00390625,27000.0,0.0,14,0.001953125,18000.0,0.0,10
267,267,109500.0,109500.0,0.0,73,73,0,0.0,0.1828125,0.04921875,0.07734374999999999,0.28824115033939535,0.8589619600257898,0.215753424657531,73,120766.3887286827,25760.178749642335,315539.6882434543,317638.72210491326,318399.47104411514,318483.99870402645,0,0.08486066692772005,0,0.1828125,39000.0,0.0,32,0.014062499999999999,37500.0,0.0,31,0.0,19500.0,0.0,17,0.0,13500.0,0.0,11
268,268,108000.0,108000.0,0.0,72,72,0,0.0,0.1810546875,0.0482421875,0.07677011172931586,0.2830974899703402,0.8537549407114624,0.2291666666666632,72,124363.31307507695,25284.288178675808,312143.3076312704,314366.69660571014,314960.06369569607,315025.9933723612,0,0.09830700226430487,0,0.1810546875,40500.0,0.0,30,0.0099609375,34500.0,0.0,30,0.001953125,21000.0,0.0,12,0.0,12000.0,0.0,8
269,269,151500.0,151500.0,0.0,101,101,0,0.0,0.1869140625,0.051708984374999996,0.07826286358872997,0.30388123746113016,0.8560758643840215,0.21534653465346287,101,115651.23024522628,20803.53015683219,313608.11278374307,315101.41414768435,315373.01366105303,315403.19138476066,0,0.1496673320178059,0,0.1869140625,52500.0,0.0,29,0.0158203125,54000.0,0.0,30,0.0021484374999999997,25500.0,0.0,16,0.001953125,19500.0,0.0,11
270,270,103500.0,103500.0,0.0,69,69,0,0.0,0.181640625,0.0474609375,0.0775410303591599,0.2725404270304587,0.8631254532269761,0.2137681159420255,69,118867.87996706758,17464.578197510913,313159.1581257932,314407.5083630442,314958.268044078,315019.4635641929,0,0.07928721705747566,0,0.181640625,37500.0,0.0,30,0.008203125,34500.0,0.0,32,0.0,18000.0,0.0,15,0.0,13500.0,0.0,11
271,271,132000.0,132000.0,0.0,88,88,0,0.0,0.1826171875,0.048779296875,0.07730099816214546,0.284794554322652,0.8650580875781948,0.21022727272726982,88,114479.58500004467,13815.097903056536,313170.3090682846,315242.8955007638,315347.66920481913,315359.310727492,0,0.1252923042419576,0,0.1826171875,46500.0,0.0,30,0.0076171875,45000.0,0.0,31,0.0029296875,24000.0,0.0,13,0.001953125,16500.0,0.0,9
272,272,129000.0,129000.0,0.0,86,86,0,0.0,0.1822265625,0.04775390624999999,0.07767871800300787,0.274274801280066,0.8608007448789572,0.21511627906976472,86,116158.18662971353,12936.399115578271,312306.63970814645,313628.31791365345,313879.27041050384,313907.154021265,0,0.1212570575500709,0,0.1822265625,46500.0,0.0,31,0.007031249999999999,43500.0,0.0,30,0.001171875,22500.0,0.0,16,0.0005859375,16500.0,0.0,12
273,273,109500.0,109500.0,0.0,73,73,0,0.0,0.1798828125,0.045996093749999994,0.07731766694426379,0.26140041034511097,0.8589619600257898,0.215753424657531,73,113252.79045211083,9140.665275255218,310355.2127169833,311668.23230567976,311675.31017310923,311676.0966028236,0,0.08798663196608883,0,0.1798828125,39000.0,0.0,30,0.0041015625,37500.0,0.0,30,0.0,19500.0,0.0,15,0.0,13500.0,0.0,10
274,274,148500.0,148500.0,0.0,99,99,0,0.0,0.18671875000000002,0.050634765625,0.07857625717337098,0.2934135837434257,0.8588328075709779,0.21969696969696706,99,114722.88849854827,7280.751213828102,310801.692022354,312680.20354474,313037.96109475574,313077.71193364635,0,0.15380422848233613,0,0.18671875000000002,54000.0,0.0,29,0.00703125,49500.0,0.0,30,0.0048828125,27000.0,0.0,13,0.00390625,18000.0,0.0,8
275,275,112500.0,112500.0,0.0,75,75,0,0.0,0.1822265625,0.04702148437499999,0.07807204931658299,0.26618703177473513,0.8622011036174126,0.21666666666666345,75,113382.78886768724,5829.013603544794,311507.99769443256,312507.7450792617,313258.7341602001,313342.17739141546,0,0.08949633523486533,0,0.1822265625,40500.0,0.0,30,0.0041015625,37500.0,0.0,28,0.001171875,21000.0,0.0,17,0.0005859375,13500.0,0.0,12
276,276,106500.0,106500.0,0.0,71,71,0,0.0,0.179296875,0.045263671875,0.07738743328719483,0.2549071211642669,0.8661512027491409,0.2147887323943627,71,114944.24643984709,6202.894472840242,310219.9675602941,311583.0230485691,311617.5134892047,311621.34576038644,0,0.08904581802297463,0,0.179296875,39000.0,0.0,31,0.0017578124999999998,34500.0,0.0,27,0.0,19500.0,0.0,15,0.0,13500.0,0.0,10
277,277,156000.0,156000.0,0.0,104,104,0,0.0,0.1861328125,0.0513671875,0.07783356285742082,0.3034027480782095,0.8655569782330346,0.211538461538459,104,112352.78325907125,7240.005510791205,311028.3729500876,312451.8718003171,312915.6185872162,312968.3811050523,0,0.1598190089261808,0,0.1861328125,55500.0,0.0,30,0.0095703125,52500.0,0.0,27,0.005859375,28500.0,0.0,13,0.00390625,19500.0,0.0,9
278,278,108000.0,108000.0,0.0,72,72,0,0.0,0.1798828125,0.045996093749999994,0.07731100603046362,0.2614308375223614,0.8594164456233422,0.22222222222221877,72,118191.40402656794,7077.827808640897,311908.3013763685,312950.4155401511,313139.6343477387,313160.65865969285,0,0.08797226279892058,0,0.1798828125,40500.0,0.0,33,0.0035156249999999997,34500.0,0.0,28,0.0005859375,19500.0,0.0,18,0.0,13500.0,0.0,13
279,279,108000.0,108000.0,0.0,72,72,0,0.0,0.178125,0.044970703125000004,0.07688001848913283,0.2549393989515202,0.8628495339547271,0.21527777777777435,72,114117.55767705095,6521.163145516533,312033.32300466497,312723.82589937636,313322.1832180182,313388.667364534,0,0.087737841853145,0,0.178125,39000.0,0.0,29,0.0017578124999999998,36000.0,0.0,27,0.0,19500.0,0.0,14,0.0,13500.0,0.0,9
280,280,154500.0,154500.0,0.0,103,103,0,0.0,0.18691406249999998,0.051318359375,0.07830391805012525,0.3004621444153696,0.8681669394435352,0.2111650485436869,103,113120.96095760554,6269.825597105548,310749.7329617286,311916.2996477259,312470.7570986399,312533.5642334707,0,0.1589361957050595,0,0.18691406249999998,55500.0,0.0,28,0.00859375,51000.0,0.0,27,0.005859375,28500.0,0.0,13,0.00390625,19500.0,0.0,9
281,281,111000.0,111000.0,0.0,74,74,0,0.0,0.181640625,0.046435546875,0.07807204931658299,0.2613199965323829,0.8534912718204489,0.2229729729729697,74,115281.26001337785,6124.38842497021,312587.02000694955,313693.8247393605,314106.0548084648,314151.85814947635,0,0.08789815701751444,0,0.181640625,40500.0,0.0,30,0.0035156249999999997,37500.0,0.0,29,0.0005859375,19500.0,0.0,18,0.0,13500.0,0.0,13
282,282,106500.0,106500.0,0.0,71,71,0,0.0,0.1787109375,0.044970703125,0.07721644241176388,0.25328417964402383,0.8661512027491409,0.2147887323943627,71,115769.97852111986,6772.784614032134,311497.6905224826,313025.74519985483,313572.4201613668,313633.161823757,0,0.0877132169198225,0,0.1787109375,39000.0,0.0,31,0.001171875,34500.0,0.0,27,0.0,19500.0,0.0,14,0.0,13500.0,0.0,9
283,283,160500.0,160500.0,0.0,107,107,0,0.0,0.18652343749999997,0.05107421874999999,0.0782437452065047,0.29878336515648685,0.8551688078876606,0.22196261682242757,107,115714.12788306737,7193.676834592596,312367.82871029957,313422.2853117578,314303.9770979567,314408.42431584,0,0.1690710640128951,0,0.18652343749999997,58500.0,0.0,31,0.0099609375,54000.0,0.0,27,0.0048828125,28500.0,0.0,14,0.0029296875,19500.0,0.0,10
284,284,102000.0,102000.0,0.0,68,68,0,0.0,0.1798828125,0.045849609374999996,0.07739741457679712,0.25977392149404555,0.8837920489296636,0.19117647058823173,68,106736.4259683483,6580.436917170882,310300.1689160251,311721.2980012976,312142.02050987823,312188.7674552761,0,0.05917359270357291,0,0.1798828125,34500.0,0.0,29,0.0035156249999999997,34500.0,0.0,28,0.0,19500.0,0.0,18,0.0,13500.0,0.0,12
285,285,112500.0,112500.0,0.0,75,75,0,0.0,0.1787109375,0.0451171875,0.0771337258520445,0.2549232071582542,0.8476491862567812,0.22999999999999665,75,117560.54302066298,7909.372371653095,311368.8569654161,313104.6662924009,313109.8356270408,313110.40999755636,0,0.10436141773884822,0,0.1787109375,42000.0,0.0,30,0.0017578124999999998,37500.0,0.0,28,0.0,19500.0,0.0,13,0.0,13500.0,0.0,9
286,286,150000.0,150000.0,0.0,100,100,0,0.0,0.18164062499999997,0.049267578124999996,0.0764618348057006,0.29337447165098474,0.8796622097114708,0.1949999999999974,100,107429.89466838558,6477.421999596059,310456.64685059927,312586.81204955175,313262.07960345753,313337.1093316693,0,0.14137715703551682,0,0.18164062499999997,51000.0,0.0,31,0.00859375,51000.0,0.0,27,0.0048828125,28500.0,0.0,14,0.001953125,19500.0,0.0,11
287,287,112500.0,112500.0,0.0,75,75,0,0.0,0.18046874999999998,0.04614257812499999,0.07756468688193441,0.2613936502246216,0.8476491862567812,0.22999999999999665,75,117664.10289917907,7624.0647850278765,310722.6150304472,313182.04149153875,313830.0131458948,313902.0099963788,0,0.0975689495878651,0,0.18046874999999998,42000.0,0.0,28,0.0035156249999999997,37500.0,0.0,29,0.0005859375,19500.0,0.0,17,0.0,13500.0,0.0,11
288,288,102000.0,102000.0,0.0,68,68,0,0.0,0.1763671875,0.04423828125,0.07628503463589313,0.2516668000130238,0.8837920489296636,0.19117647058823173,68,107128.39051165985,6157.73766669631,311415.4908769171,312442.8928646702,312856.7285148311,312902.71025373787,0,0.06851699757561738,0,0.1763671875,34500.0,0.0,30,0.0005859375,34500.0,0.0,28,0.0,19500.0,0.0,14,0.0,13500.0,0.0,9
289,289,159000.0,159000.0,0.0,106,106,0,0.0,0.1841796875,0.05009765625,0.07743709595507864,0.2950497114181544,0.8574481074481074,0.22169811320754484,106,116004.58361155454,6998.183540739119,310956.50994499214,312740.76485463715,313474.8541127723,313556.3870327268,0,0.17541911904300828,0,0.1841796875,58500.0,0.0,31,0.0083984375,52500.0,0.0,27,0.0048828125,28500.0,0.0,14,0.0029296875,19500.0,0.0,10
290,290,103500.0,103500.0,0.0,69,69,0,0.0,0.176953125,0.044970703125,0.07620947276731047,0.25828162040661173,0.8784132841328414,0.19927536231883702,69,104980.74334216326,5664.711582535878,309953.1853940409,311386.2132208033,312227.8011576409,312321.3109284006,0,0.06141953376773288,0,0.176953125,34500.0,0.0,30,0.0029296875,36000.0,0.0,28,0.0,19500.0,0.0,18,0.0,13500.0,0.0,12
291,291,108000.0,108000.0,0.0,72,72,0,0.0,0.17578125,0.04423828125,0.07594787526778105,0.2533389117680352,0.8594164456233422,0.22222222222221877,72,117401.8124252104,6808.982284496538,309125.4078932577,310730.81383119297,310764.8705064963,310768.65458153,0,0.09983861048920543,0,0.17578125,40500.0,0.0,29,0.001171875,34500.0,0.0,26,0.0,19500.0,0.0,13,0.0,13500.0,0.0,9
292,292,153000.0,153000.0,0.0,102,102,0,0.0,0.1806640625,0.04912109375,0.07598741939218484,0.29472221380928304,0.8728187919463087,0.20098039215686025,102,108002.36932116814,6608.5369191356,309115.9436125063,310267.6602468181,310892.9340350132,310963.09342253767,0,0.150118480432646,0,0.1806640625,52500.0,0.0,30,0.008984375,52500.0,0.0,27,0.0048828125,28500.0,0.0,14,0.001953125,19500.0,0.0,11
293,293,106500.0,106500.0,0.0,71,71,0,0.0,0.17578125,0.04482421875,0.07561602326387684,0.26002778219593,0.8661512027491409,0.2147887323943627,71,113986.26191719018,6584.798842301592,307008.8350518299,308557.8842582697,309137.4034561738,309201.7944781631,0,0.08426282140184349,0,0.17578125,39000.0,0.0,31,0.0029296875,34500.0,0.0,28,0.0005859375,19500.0,0.0,17,0.0,13500.0,0.0,11
294,294,105000.0,105000.0,0.0,70,70,0,0.0,0.172265625,0.043359375,0.07442559580899193,0.2534070473712383,0.8737517831669044,0.19999999999999662,70,106847.3823288082,6003.4894795501605,307043.24750595086,308197.5466145043,308600.6635350843,308645.4543040376,0,0.07716234339396272,0,0.172265625,36000.0,0.0,30,0.001171875,36000.0,0.0,27,0.0,19500.0,0.0,14,0.0,13500.0,0.0,9
295,295,153000.0,153000.0,0.0,102,102,0,0.0,0.178125,0.047998046875,0.07517011740546062,0.28962893025207564,0.8722334004024145,0.20588235294117396,102,109113.54433557561,6313.635755124502,304536.93788667035,305462.3682497149,306308.01810280024,306402.7856159769,0,0.15878217438914835,0,0.178125,54000.0,0.0,30,0.0080078125,51000.0,0.0,27,0.0048828125,28500.0,0.0,14,0.0009765625,19500.0,0.0,12
296,296,103500.0,103500.0,0.0,69,69,0,0.0,0.172265625,0.0439453125,0.07409966803719607,0.2602057544800271,0.8784132841328414,0.19927536231883702,69,102714.59075665566,6584.990067047998,302444.2887381751,304304.4610440423,304852.71569228236,304913.63287542015,0,0.06410040987674988,0,0.172265625,34500.0,0.0,29,0.0035156249999999997,36000.0,0.0,27,0.0,19500.0,0.0,18,0.0,13500.0,0.0,10
297,297,106500.0,106500.0,0.0,71,71,0,0.0,0.1693359375,0.042333984375,0.07332461182432698,0.25000885818379803,0.868538938662991,0.20774647887323594,71,107527.39194519212,6542.127497382462,300987.28534302115,301800.0413221369,301815.9001236937,301817.66221275553,0,0.08810696356555947,0,0.1693359375,37500.0,0.0,30,0.0,36000.0,0.0,30,0.0,19500.0,0.0,13,0.0,13500.0,0.0,9
298,298,153000.0,153000.0,0.0,102,102,0,0.0,0.176171875,0.047216796875,0.074485332171574,0.2866510571665753,0.8728187919463087,0.20098039215686025,102,104435.95267295753,6431.525537348352,299286.2449417392,300958.38402353,301472.093869002,301529.50802260824,0,0.15473300061666784,0,0.176171875,52500.0,0.0,28,0.0078125,52500.0,0.0,27,0.0029296875,28500.0,0.0,16,0.001953125,19500.0,0.0,11
299,299,108000.0,108000.0,0.0,72,72,0,0.0,0.17109375,0.043359375,0.07375368270731045,0.2568539537376849,0.8628495339547271,0.21527777777777435,72,108895.53933016726,6589.173467001878,297109.3628920679,297842.00403671106,298318.65042363753,298371.61113329604,0,0.08566256599426891,0,0.17109375,39000.0,0.0,30,0.00234375,36000.0,0.0,28,0.0,19500.0,0.0,16,0.0,13500.0,0.0,11
300,300,108000.0,108000.0,0.0,72,72,0,0.0,0.1681640625,0.042431640624999996,0.07259247965364184,0.2546586650658293,0.8816326530612245,0.1944444444444411,72,103953.15746196955,6226.882771320641,295146.2692087519,296591.6531798312,296743.6591384069,296760.5486893598,0,0.08410082927725618,0,0.1681640625,37500.0,0.0,30,0.0005859375,36000.0,0.0,27,0.0,19500.0,0.0,13,0.0009765625,15000.0,0.0,9
301,301,151500.0,151500.0,0.0,101,101,0,0.0,0.1759765625,0.046728515624999994,0.07467969207173036,0.2813637084198147,0.830971000325839,0.24009900990098743,101,112753.83710032403,7512.135735958815,295875.04792273976,297738.27440277487,297916.4836637955,297936.2846927978,0,0.16743836411277663,0,0.1759765625,57000.0,0.0,30,0.0083984375,52500.0,0.0,27,0.001953125,24000.0,0.0,14,0.0005859375,18000.0,0.0,12
302,302,103500.0,103500.0,0.0,69,69,0,0.0,0.17167968749999998,0.043505859375,0.07400737980825131,0.25683056986451486,0.8271369006254343,0.2427536231884022,69,117760.66279738734,7805.169852565974,297716.29678827745,299213.18784843857,299754.6848107834,299814.85113993287,0,0.08533540848202056,0,0.17167968749999998,40500.0,0.0,29,0.00234375,34500.0,0.0,28,0.0,15000.0,0.0,12,0.0,13500.0,0.0,10
303,303,133500.0,133500.0,0.0,89,89,0,0.0,0.1736328125,0.046435546875000004,0.07346416557413987,0.28547470691842963,0.8366075200675961,0.23314606741572752,89,111590.83994004158,7243.811375329271,297267.3616225075,298900.9875283566,299106.8841304767,299129.76153071225,0,0.12674862787395713,0,0.1736328125,49500.0,0.0,31,0.0072265624999999995,46500.0,0.0,26,0.0029296875,21000.0,0.0,11,0.001953125,16500.0,0.0,9
304,304,126000.0,126000.0,0.0,84,84,0,0.0,0.17578124999999997,0.04541015624999999,0.0752895488036528,0.2667458424000151,0.8376068376068376,0.23214285714285432,84,118745.45767093098,9088.652950231917,298232.40546096256,299281.1528175318,299900.7405129853,299969.5835902579,0,0.12091169478378763,0,0.17578124999999997,49500.0,0.0,30,0.0046875,40500.0,0.0,28,0.001171875,18000.0,0.0,13,0.0,18000.0,0.0,14
305,305,106500.0,106500.0,0.0,71,71,0,0.0,0.1734375,0.043798828125,0.07485036227457752,0.2550728706962641,0.8318481848184819,0.2429577464788697,71,119216.48848019217,7366.112551450729,299848.3472252665,301218.1053624088,301525.49656671577,301559.6511449721,0,0.08823456624368313,0,0.1734375,42000.0,0.0,30,0.0017578124999999998,34500.0,0.0,28,0.0,16500.0,0.0,13,0.0,13500.0,0.0,9
306,306,148500.0,148500.0,0.0,99,99,0,0.0,0.18125,0.049658203125,0.07601287680006992,0.2991228374603065,0.8394141829393628,0.22979797979797723,99,113892.63169457129,7323.887432994321,300876.4919722589,302417.26712324546,302444.9476285911,302448.02324029617,0,0.14484113886018196,0,0.18125,55500.0,0.0,29,0.0095703125,51000.0,0.0,26,0.0048828125,22500.0,0.0,10,0.0029296875,19500.0,0.0,10
307,307,105000.0,105000.0,0.0,70,70,0,0.0,0.1763671875,0.045263671874999994,0.07570890138868216,0.2633232251156765,0.8401920438957476,0.2285714285714251,70,117351.11450770516,6919.854203667492,301377.304775255,301975.24364762934,302255.170987297,302286.2740250379,0,0.07835657286558799,0,0.1763671875,40500.0,0.0,30,0.0041015625,34500.0,0.0,27,0.0005859375,15000.0,0.0,14,0.0,15000.0,0.0,13
308,308,103500.0,103500.0,0.0,69,69,0,0.0,0.1734375,0.043798828125,0.07485036227457752,0.2550728706962641,0.8471530249110321,0.22101449275361973,69,114666.6760302862,7051.217590348795,301420.4760686342,302427.705769904,302699.18431902066,302729.3486022558,0,0.08001860819861578,0,0.1734375,39000.0,0.0,31,0.0017578124999999998,34500.0,0.0,27,0.0,15000.0,0.0,11,0.0,15000.0,0.0,10
309,309,153000.0,153000.0,0.0,102,102,0,0.0,0.183203125,0.050390625,0.07670921748154429,0.30144349972262163,0.8257142857142857,0.24509803921568363,102,119768.9795994046,7983.351438684389,302152.16495563794,303930.24182723055,304122.27440888894,304142.9900202174,0,0.16724044158419504,0,0.183203125,60000.0,0.0,30,0.0095703125,51000.0,0.0,26,0.0048828125,22500.0,0.0,10,0.00390625,19500.0,0.0,9
310,310,108000.0,108000.0,0.0,72,72,0,0.0,0.178125,0.045703125,0.07646989476851791,0.26319151082518516,0.8307692307692308,0.2361111111111076,72,119720.81336633861,7860.792045747861,304767.1894845163,305584.0918705104,305980.8622213784,306024.9478159193,0,0.08435998164104815,0,0.178125,42000.0,0.0,30,0.0041015625,36000.0,0.0,28,0.0005859375,15000.0,0.0,14,0.0,15000.0,0.0,14
311,311,105000.0,105000.0,0.0,70,70,0,0.0,0.17753906249999998,0.04467773437499999,0.07670901545591349,0.2533058557586663,0.8199464524765729,0.24999999999999645,70,123328.23711333844,7603.63716187235,305161.19964417967,306391.86164618185,306781.8518580298,306825.18410379067,0,0.09133040644500291,0,0.17753906249999998,42000.0,0.0,29,0.001171875,34500.0,0.0,28,0.0,15000.0,0.0,11,0.0,13500.0,0.0,9
